Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
16.1524080384218,TrainWagon.518,Output@TrainGen,78.OnExited,[Begin],Process 'OnExited' initiated.
16.1524080384218,TrainWagon.518,Output@TrainGen,78.OnExited,[Fire] ExitedEvent,Firing event 'Output@TrainGen.Exited'.
16.1524080384218,TrainWagon.518,Output@TrainGen,78.OnExited,[End],Process 'OnExited' ended.
16.1524080384218,TrainWagon.518,Path2,78.OnTrailingEdgeEntered,[Begin],Process 'OnTrailingEdgeEntered' initiated.
16.1524080384218,TrainWagon.518,Path2,78.OnTrailingEdgeEntered,[EndTransfer] OntoPath,Entity 'TrainWagon.518' ending transfer onto link 'Path2'.
16.1524080384218,TrainWagon.518,Path2,78.OnTrailingEdgeEntered,[End],Process 'OnTrailingEdgeEntered' ended.
16.1524080384218,TrainWagon.518,TrainGen,74.OnEnteredOutputBuffer,[End],Process 'OnEnteredOutputBuffer' ended.
16.1524080384218,TrainWagon.518,Output@TrainGen,68.OnEnteredFromAssociatedObject,[End],Process 'OnEnteredFromAssociatedObject' ended.
16.1737510939774,TrainWagon.518,Path2,68.OnReachedEnd,[Begin],Process 'OnReachedEnd' initiated.
16.1737510939774,TrainWagon.518,Path2,68.OnReachedEnd,[Transfer] FromPath,Entity 'TrainWagon.518' initiating transfer from '[EndOfLink] Path2' into node 'TrainTransferNode1'.
16.1737510939774,TrainWagon.518,TrainTransferNode1,74.OnEntered,[Begin],Process 'OnEntered' initiated.
16.1737510939774,TrainWagon.518,TrainTransferNode1,74.OnEntered,[Fire] EnteredEvent,Firing event 'TrainTransferNode1.Entered'.
16.1737510939774,TrainWagon.518,TrainTransferNode1,74.OnEntered,[Execute] Entered_AddOnProcess,Executing process 'TrainTransferNode1_Entered'.
16.1737510939774,TrainWagon.518,Model,78.TrainTransferNode1_Entered,[Begin],Process 'TrainTransferNode1_Entered' initiated.
16.1737510939774,TrainWagon.518,Model,78.TrainTransferNode1_Entered,[Seize] SigBlock2,Requesting seize of resource(s) in behalf of owner 'TrainWagon.518'.
16.1737510939774,--,--,--,--,Object 'TrainWagon.518' seized '1' capacity unit(s) of resource 'SigBlock2'.
16.1737510939774,TrainWagon.518,SigBlock2,47.OnCapacityAllocated,[Begin],Process 'OnCapacityAllocated' initiated.
16.1737510939774,TrainWagon.518,SigBlock2,47.OnCapacityAllocated,[Fire] AllocatedEvent,Firing event 'SigBlock2.Allocated'.
16.1737510939774,TrainWagon.518,SigBlock2,47.OnCapacityAllocated,[End],Process 'OnCapacityAllocated' ended.
16.1737510939774,TrainWagon.518,Model,78.TrainTransferNode1_Entered,[Decide] stockpileContents>TrainLoad,Token branching on condition 'Stockpile1.FlowContainer.Contents.Weight>MyContainerEntity.FlowContainer.CurrentWeightCapacity||Stockpile2.FlowContainer.Contents.Weight>MyContainerEntity.FlowContainer.CurrentWeightCapacity'.
16.1737510939774,TrainWagon.518,Model,78.TrainTransferNode1_Entered,[Decide] stockpileContents>TrainLoad,Token sent to 'True' exit.
16.1737510939774,TrainWagon.518,Model,78.TrainTransferNode1_Entered,[SetNode] trainLoad,Destination node of entity 'TrainWagon.518' set to value 'ContainerInput@TrainLoadStation'.
16.1737510939774,TrainWagon.518,Model,78.TrainTransferNode1_Entered,[End],Process 'TrainTransferNode1_Entered' ended.
16.1737510939774,TrainWagon.518,TrainTransferNode1,74.OnEntered,[Transfer] ToOutboundLink,Entity 'TrainWagon.518' initiating transfer from '[Node] TrainTransferNode1' onto link 'TimePath3'.
16.1737510939774,TrainWagon.518,TimePath3,78.OnEntered,[Begin],Process 'OnEntered' initiated.
16.1737510939774,TrainWagon.518,TimePath3,78.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'Token.78.ReturnValue' the value '0.333333333333333' .
16.1737510939774,TrainWagon.518,TimePath3,78.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'TrainWagon.518.Movement.Rate' the value '1420.14' Meters per Hour.
16.1737510939774,TrainWagon.518,TimePath3,78.OnEntered,[EndTransfer] OntoTimePath,Entity 'TrainWagon.518' ending transfer onto link 'TimePath3'.
16.1737510939774,TrainWagon.518,TimePath3,78.OnEntered,[End],Process 'OnEntered' ended.
16.1737510939774,TrainWagon.518,Path2,68.OnReachedEnd,[End],Process 'OnReachedEnd' ended.
16.1737510939774,TrainWagon.518,TrainTransferNode1,74.OnEntered,[End],Process 'OnEntered' ended.
16.1741031719415,TrainWagon.518,TrainTransferNode1,74.OnExited,[Begin],Process 'OnExited' initiated.
16.1741031719415,TrainWagon.518,TrainTransferNode1,74.OnExited,[Fire] ExitedEvent,Firing event 'TrainTransferNode1.Exited'.
16.1741031719415,TrainWagon.518,TrainTransferNode1,74.OnExited,[End],Process 'OnExited' ended.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'LACGenServer.Processing.CurrentCapacity' the value '0' .
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'False' exit.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Decide] IfOffShift,Token branching on condition '(Capacity.Previous>0)&&(Capacity<=0)'.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Decide] IfOffShift,Token sent to 'True' exit.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Suspend] Processing,Suspending process 'LACGenServer.OnEnteredProcessing'.
16.5002777777778,--,--,--,--,The number of suspensions applied to process 'LACGenServer.OnEnteredProcessing' is now '1'.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[Execute] OffShift_AddOnProcess,Executing process 'LACGenServer_OffShift'.
16.5002777777778,LACGenServer,Model,68.LACGenServer_OffShift,[Begin],Process 'LACGenServer_OffShift' initiated.
16.5002777777778,LACGenServer,Model,68.LACGenServer_OffShift,[Assign] FlowOff,Assigning state variable 'Output@LAC_Input.FlowRegulator.Enabled' the value '0' .
16.5002777777778,LACGenServer,Model,68.LACGenServer_OffShift,[End],Process 'LACGenServer_OffShift' ended.
16.5002777777778,LACGenServer,LACGenServer,74.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'HAC1GenServer.Processing.CurrentCapacity' the value '0' .
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'False' exit.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Decide] IfOffShift,Token branching on condition '(Capacity.Previous>0)&&(Capacity<=0)'.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Decide] IfOffShift,Token sent to 'True' exit.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Suspend] Processing,Suspending process 'HAC1GenServer.OnEnteredProcessing'.
16.5002777777778,--,--,--,--,The number of suspensions applied to process 'HAC1GenServer.OnEnteredProcessing' is now '1'.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[Execute] OffShift_AddOnProcess,Executing process 'HAC1GenServer_OffShift'.
16.5002777777778,HAC1GenServer,Model,68.HAC1GenServer_OffShift,[Begin],Process 'HAC1GenServer_OffShift' initiated.
16.5002777777778,HAC1GenServer,Model,68.HAC1GenServer_OffShift,[Assign] FlowOff,Assigning state variable 'Output@HAC1_Input.FlowRegulator.Enabled' the value '0' .
16.5002777777778,HAC1GenServer,Model,68.HAC1GenServer_OffShift,[End],Process 'HAC1GenServer_OffShift' ended.
16.5002777777778,HAC1GenServer,HAC1GenServer,74.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'HAC2GenServer.Processing.CurrentCapacity' the value '0' .
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'False' exit.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Decide] IfOffShift,Token branching on condition '(Capacity.Previous>0)&&(Capacity<=0)'.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Decide] IfOffShift,Token sent to 'True' exit.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Suspend] Processing,Suspending process 'HAC2GenServer.OnEnteredProcessing'.
16.5002777777778,--,--,--,--,The number of suspensions applied to process 'HAC2GenServer.OnEnteredProcessing' is now '1'.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[Execute] OffShift_AddOnProcess,Executing process 'HAC2GenServer_OffShift'.
16.5002777777778,HAC2GenServer,Model,68.HAC2GenServer_OffShift,[Begin],Process 'HAC2GenServer_OffShift' initiated.
16.5002777777778,HAC2GenServer,Model,68.HAC2GenServer_OffShift,[Assign] FlowOff,Assigning state variable 'Output@HAC2_Input.FlowRegulator.Enabled' the value '0' .
16.5002777777778,HAC2GenServer,Model,68.HAC2GenServer_OffShift,[End],Process 'HAC2GenServer_OffShift' ended.
16.5002777777778,HAC2GenServer,HAC2GenServer,74.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
16.5002777777778,--,--,--,--,Object 'LAC.494' destroyed.
16.5002777777778,--,--,--,--,Object 'LAC.495' destroyed.
16.5002777777778,--,--,--,--,Object 'LAC.517' destroyed.
16.5002777777778, ,LCV_9001H,63.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,LCV_9002H,66.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,Input@LAC_ROMPAD,24.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
16.5002777777778,--,--,--,--,Object 'HAC.496' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.499' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.501' destroyed.
16.5002777777778, ,HCV_9001H,69.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,FlowNode1,52.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,FlowNode4,75.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778,HAC.504,Input@HAC_Feeder,70.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
16.5002777777778,--,--,--,--,Object 'LAC.497' destroyed.
16.5002777777778,--,--,--,--,Object 'LAC.500' destroyed.
16.5002777777778,--,--,--,--,Object 'LAC.502' destroyed.
16.5002777777778,--,--,--,--,Object 'LAC.493' destroyed.
16.5002777777778,--,--,--,--,Object 'LAC.503' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.504' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.505' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.506' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.507' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.508' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.509' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.510' destroyed.
16.5002777777778,--,--,--,--,Object 'HAC.511' destroyed.
16.5002777777778,--,--,--,--,Object 'Washed.512' destroyed.
16.5002777777778,--,--,--,--,Object 'Washed.513' destroyed.
16.5002777777778, ,Input@Optional_ROMPAD,42.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
16.5002777777778, ,Optional_ROMPAD,57.OnEnteredFlowContainer,[End],Process 'OnEnteredFlowContainer' ended.
16.5002777777778, ,Output@Optional_ROMPAD,81.OnEnteredFromAssociatedObject,[End],Process 'OnEnteredFromAssociatedObject' ended.
16.5002777777778, ,FlowNode4_1,79.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,FlowNode4,32.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,Input@LAC_Feeder,46.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
16.5002777777778, ,HAC_Feeder,73.OnEnteredFlowContainer,[End],Process 'OnEnteredFlowContainer' ended.
16.5002777777778, ,Output@HAC_Feeder,67.OnEnteredFromAssociatedObject,[End],Process 'OnEnteredFromAssociatedObject' ended.
16.5002777777778, ,CV_1301H,72.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,CV_1301T,82.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,CV_2301H,54.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,CV_2301T,61.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,HAC_Washing,40.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,CV_3301H,64.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,CV_3301T,58.OnEntered,[End],Process 'OnEntered' ended.
16.5002777777778, ,FlowNode8,92.OnEntered,[End],Process 'OnEntered' ended.
16.5070844273107,TrainWagon.518,TimePath3,92.OnReachedEnd,[Begin],Process 'OnReachedEnd' initiated.
16.5070844273107,TrainWagon.518,TimePath3,92.OnReachedEnd,[Transfer] FromTimePath,Entity 'TrainWagon.518' initiating transfer from '[EndOfLink] TimePath3' into node 'ContainerInput@TrainLoadStation'.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,58.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,58.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'ContainerInput@TrainLoadStation.Entered'.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,58.OnEnteredToAssociatedObject,[Execute] Entered_AddOnProcess,Executing process 'ContainerInput_TrainLoadStation_Entered'.
16.5070844273107,TrainWagon.518,Model,64.ContainerInput_TrainLoadStation_Entered,[Begin],Process 'ContainerInput_TrainLoadStation_Entered' initiated.
16.5070844273107,TrainWagon.518,Model,64.ContainerInput_TrainLoadStation_Entered,[Tally] Tally_TimeBetweenTrains,Recorded '1' observation(s) of value '5.32008626563477' Hours for tally statistic 'Tally_TimeBetweenTrains'.
16.5070844273107,TrainWagon.518,Model,64.ContainerInput_TrainLoadStation_Entered,[End],Process 'ContainerInput_TrainLoadStation_Entered' ended.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,58.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'TrainWagon.518' initiating transfer from '[Node] ContainerInput@TrainLoadStation' into object 'TrainLoadStation'.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,58.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'TrainWagon.518' initiating transfer from '[Node] ContainerInput@TrainLoadStation' into station location 'TrainLoadStation.Processing'.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Begin],Process 'OnEnteredProcessing' initiated.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Delay] TransferInTime,Delaying token for '0' Hours until time '16.5070844273107' Hours.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Seize] Filler,Requesting seize of resource(s) in behalf of owner 'TrainWagon.518'.
16.5070844273107,TrainWagon.518,TrainLoadStation,40.OnEvaluatingSeizeRequest,[Begin],Process 'OnEvaluatingSeizeRequest' initiated.
16.5070844273107,TrainWagon.518,TrainLoadStation,40.OnEvaluatingSeizeRequest,[Decide] IfFillerAvailable,Token branching on condition '!Failure.Active && (ProcessingCountBasedFailures.EventCount==0) && (EventCountBasedFailures.EventCount==0) && (CalendarTimeBasedFailures.EventCount==0) && (ProcessingTimeBasedFailures.EventCount==0)'.
16.5070844273107,TrainWagon.518,TrainLoadStation,40.OnEvaluatingSeizeRequest,[Decide] IfFillerAvailable,Token sent to 'True' exit.
16.5070844273107,TrainWagon.518,TrainLoadStation,40.OnEvaluatingSeizeRequest,[End],Process 'OnEvaluatingSeizeRequest' ended.
16.5070844273107,--,--,--,--,Object 'TrainWagon.518' seized '1' capacity unit(s) of resource 'TrainLoadStation'.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Execute] BeforeProcessing_AddOnProcess,Executing process 'TrainLoadStation_BeforeProcessing'.
16.5070844273107,TrainWagon.518,Model,40.TrainLoadStation_BeforeProcessing,[Begin],Process 'TrainLoadStation_BeforeProcessing' initiated.
16.5070844273107,TrainWagon.518,Model,40.TrainLoadStation_BeforeProcessing,[Decide] MoreFull,Token branching on condition 'Stockpile1.FlowContainer.Contents.Weight>Stockpile2.FlowContainer.Contents.Weight'.
16.5070844273107,TrainWagon.518,Model,40.TrainLoadStation_BeforeProcessing,[Decide] MoreFull,Token sent to 'False' exit.
16.5070844273107,TrainWagon.518,Model,40.TrainLoadStation_BeforeProcessing,[Assign] LoadFromS2,Assigning state variable 'Output@Stockpile2.FlowRegulator.Enabled' the value '1' .
16.5070844273107,LAC.385,Output@Stockpile2,33.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'LAC.519' initiating transfer from '[FreeSpace] Model' into node 'CV_3304N'.
16.5070844273107,LAC.519,CV_3304N,61.OnEntered,[Begin],Process 'OnEntered' initiated.
16.5070844273107,LAC.519,CV_3304N,61.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.519' to location type 'OutboundLink' using flow regulator 'CV_3304N.FlowRegulator'.
16.5070844273107,TrainWagon.518,Model,40.TrainLoadStation_BeforeProcessing,[End],Process 'TrainLoadStation_BeforeProcessing' ended.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'TrainWagon.518' ending transfer into station 'TrainLoadStation.Processing'.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,40.OnExited,[Begin],Process 'OnExited' initiated.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,40.OnExited,[Fire] ExitedEvent,Firing event 'ContainerInput@TrainLoadStation.Exited'.
16.5070844273107,TrainWagon.518,ContainerInput@TrainLoadStation,40.OnExited,[End],Process 'OnExited' ended.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Searching for result that satisfies the condition 'Entity.Elements.ItemAtIndex(CurrentElementIndex).Is.Container'.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Using index variable 'CurrentElementIndex' with index range from starting index '1' to ending index '1'.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Result found that satisfied search condition.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Saving index found. Assigning index variable 'CurrentElementIndex' the value '1'.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Find] FlowContainer,Token sent to 'Found' exit.
16.5070844273107,TrainWagon.518,TrainLoadStation,64.OnEnteredProcessing,[Assign] FillTarget,Assigning state variable 'CurrentFlowContainer' the value 'TrainWagon.518.FlowContainer'.
